gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0036356,126.03138251635924,0.30305453734587307,0.19039412309737086,1.591722120492583,0.11144715575052523,0.3597035269545254
FBgn0035514,690.3457643626328,-0.1796406106611394,0.1129489841205254,-1.5904579581649785,0.1117316149929439,0.3604828317439784
FBgn0014010,2707.8897093773367,-0.1740483969815707,0.10948342843438275,-1.5897236638500412,0.11189710721719594,0.3608369560791168
FBgn0034392,1183.7943268389404,-0.17779002384779521,0.11185996367092917,-1.5893981904984325,0.11197052287780755,0.3608369560791168
FBgn0038821,32.14429802561023,0.5346121128984084,0.3363315587724947,1.5895389503428576,0.1119387676080671,0.3608369560791168
FBgn0037923,32.501515357103585,0.5421957273838063,0.3411798394666248,1.5891786813412976,0.1120200580880107,0.3608578504587647
FBgn0023527,525.4001182463847,-0.18810416315570966,0.11850270389365364,-1.5873406848549005,0.11243550541765301,0.36136288589369925
FBgn0037897,1062.8403903026986,-0.17179836185161243,0.10822830516749726,-1.58736997300043,0.11242887582725636,0.36136288589369925
FBgn0050383,67.7543182642708,0.43106260913203254,0.2715060159901212,1.587672404090364,0.11236043631374436,0.36136288589369925
FBgn0015610,2343.2605394225143,-0.16002982429511156,0.10078051754829227,-1.5879043706877976,0.11230796502946117,0.36136288589369925
FBgn0030230,779.4751500706021,-0.19318481411724028,0.12167223976834204,-1.5877476611349859,0.1123434109096115,0.36136288589369925
FBgn0035228,1893.7097558015469,-0.17485007788649035,0.11010693457001253,-1.588002413919809,0.1122857932744003,0.36136288589369925
FBgn0029778,551.3823790986635,0.18670768184696437,0.11765703968758785,1.5868806689572097,0.11253967389464246,0.3615590443023738
FBgn0002031,3333.656146233824,0.1733327040096567,0.10928494263622135,1.5860620853014693,0.11272522652663625,0.3620164171441628
FBgn0037025,840.03072094502,0.21612969780222277,0.13629088726876062,1.5857971294590145,0.1127853370829454,0.3620707374298155
FBgn0261548,1712.9340720530158,0.1770822685082483,0.11173370950274299,1.584859835911033,0.11299818374752153,0.3624763781751724
FBgn0052654,2552.0846647404264,-0.15217089290330596,0.09600450341227475,-1.5850391126948948,0.11295744795531133,0.3624763781751724
FBgn0034803,254.67201251110492,-0.22973594022194832,0.14501877155732834,-1.5841807081583907,0.11315260213003371,0.36283286574366586
FBgn0260658,57.40430620370931,-0.4737343960890782,0.2993986535144856,-1.5822863280384052,0.11358422043171995,0.364077604458385
FBgn0052606,8.272920915296684,-1.2122418186907673,0.7663156413017377,-1.5819092725701596,0.11367028383212396,0.36421418925109444
FBgn0039164,524.2569703212616,-0.18828562726557774,0.1190412297585905,-1.5816841580636503,0.11372169098978148,0.3642396690394911
FBgn0033781,179.24329106190112,-0.2540986659190777,0.16068416509617997,-1.5813547387633562,0.11379695019160979,0.36434149599162463
FBgn0003231,2988.3611254610137,-0.16326637263001237,0.10329342896644708,-1.5806075397404646,0.11396780080693769,0.3646420978689655
FBgn0034859,580.8826386923146,0.2199555994127448,0.13916276057321472,1.5805636400624885,0.11397784495546286,0.3646420978689655
FBgn0002607,33411.41613549477,-0.16881753327923513,0.1068461395550601,-1.5800059223687708,0.11410551020254771,0.3649112501021575
FBgn0086447,117.35248736442408,0.3062492900922748,0.19401441291189117,1.5784873169775975,0.11445369958524693,0.3658851677816704
FBgn0035771,3696.697748987448,-0.14978657493359285,0.09492216762044547,-1.5779936203366896,0.11456707543634892,0.36602165871880316
FBgn0032643,6101.825424806868,0.13331840654531993,0.08449952393642839,1.5777415106577346,0.11462500569505567,0.36602165871880316
FBgn0250789,22323.24338585927,0.15540347562264595,0.0984980746547413,1.5777310994897247,0.1146273984892458,0.36602165871880316
FBgn0031190,1490.5721340090008,-0.15006372652161704,0.09519476255342504,-1.5763863735402306,0.11493678679671676,0.36686981985151557
FBgn0039829,146.3717675346875,-0.3214902917019024,0.2041127894315389,-1.5750619674409618,0.11524214173619005,0.36744335873934303
FBgn0000629,1117.3481087309956,-0.17298654196555943,0.10984589966420136,-1.574811098952067,0.11530005375620703,0.36744335873934303
FBgn0032901,2623.4162070221855,0.20465003883219918,0.12996484274089928,1.5746569188730055,0.11533565698439649,0.36744335873934303
FBgn0065104,328.2227804978308,-0.24023913582741216,0.1525487438847855,-1.5748352278066347,0.11529448270892192,0.36744335873934303
FBgn0043854,163.1172547242676,-0.34604856321401917,0.21973926004824765,-1.5748144557237431,0.11529927870741408,0.36744335873934303
FBgn0032298,808.6332321942912,-0.20644152724794398,0.13118587667792592,-1.5736566502107385,0.11556684881998508,0.36786730191517786
FBgn0038667,357.76813207206914,-0.20822340826042693,0.13230456740987614,-1.5738187451636205,0.11552935913714582,0.36786730191517786
FBgn0033019,121.8611880884851,0.312060668731407,0.19832116697977573,1.57351166032232,0.11560039050877816,0.36786730191517786
FBgn0038917,140.08107006860652,0.29779528737680694,0.18932294748895004,1.5729487171341865,0.11573069328200994,0.3681421901669098
FBgn0014028,2289.724038716169,-0.18181053846627893,0.11562226525075105,-1.572452659286555,0.1158456099780173,0.36822825287665567
FBgn0029176,27097.70608760019,-0.1436811830441687,0.09137157899130992,-1.5724931606778272,0.11583622406972101,0.36822825287665567
FBgn0086656,1863.1899518130947,-0.2017283960265665,0.12841994796149395,-1.5708493830495378,0.11621763823143165,0.36913082366648736
FBgn0260767,289.2045534339537,0.21208607115490768,0.1350042362647175,1.5709586382093035,0.11619225661867605,0.36913082366648736
FBgn0003189,4163.424784843874,-0.1896982050023157,0.12080627147446343,-1.5702678568505855,0.11635280880701489,0.36913222904803
FBgn0035715,1306.9708442931303,-0.18126483482464412,0.11546647813209912,-1.5698481304441325,0.11645044719076258,0.36913222904803
FBgn0037377,369.1832884859718,-0.20649113415499679,0.13154721279005938,-1.5697112069150634,0.11648231279313283,0.36913222904803
FBgn0029134,1775.5731587144512,0.16938491566910677,0.1078904990131602,1.569970638920167,0.11642194214460043,0.36913222904803
FBgn0036671,469.88237067855573,0.20513905606854366,0.13065377453475832,1.5700966680757449,0.11639262363377208,0.36913222904803
FBgn0035388,1434.3990487044186,-0.14916877833906828,0.09499675646273885,-1.5702512790273806,0.116356663984101,0.36913222904803
FBgn0004655,2018.4786363268172,-0.17881946899165196,0.11399914094797692,-1.5686036535420522,0.11674032061319113,0.3696931129622681
FBgn0032597,714.6223559144668,0.1912319912094089,0.12191464205439174,1.5685727980408743,0.1167475149142357,0.3696931129622681
FBgn0035211,111.16268051423812,0.3061889353927813,0.19535893942889768,1.5673146889918546,0.11704115360543306,0.37048298697913135
FBgn0034789,9.438871307791555,1.0586520830690707,0.6755617010990642,1.5670694199312376,0.1170984661196328,0.37052447829926843
FBgn0035166,355.4051557247917,0.20719795026955318,0.13227568427121034,1.5664099672675034,0.11725267101901865,0.370739664065854
FBgn0029935,182.19311351566233,-0.25743611466339883,0.1643488672132338,-1.5664002985149228,0.11725493312319005,0.370739664065854
FBgn0039023,111.71652252492974,-0.3321035955406237,0.2121682879690337,-1.5652838542444887,0.11751636720491343,0.3713764035212603
FBgn0037630,27.409283720208208,0.5571110690957919,0.3559446687532559,1.5651619984846195,0.11754492943711567,0.3713764035212603
FBgn0013954,4712.014737397068,0.15591168055293952,0.09966842701593828,1.5643036137011292,0.11774628388536013,0.3718724007261072
FBgn0028664,129.7189222426355,-0.2947025595161441,0.18846899011493576,-1.5636660404261888,0.11789601687124052,0.37189502034661126
FBgn0040337,187.36713594288162,0.256822015249672,0.1642877429516295,1.5632451370720148,0.1179949471368169,0.37189502034661126
FBgn0038705,41.01749329943191,0.4899428017775633,0.31331689867249374,1.5637292589497205,0.11788116344102025,0.37189502034661126
FBgn0024806,1431.406627266751,-0.17069032485246094,0.1091763957865332,-1.5634361587297922,0.11795004081996464,0.37189502034661126
FBgn0040389,325.2145244136746,0.22371664176313197,0.14306239595947395,1.563769712248531,0.11787165955648408,0.37189502034661126
FBgn0053169,41.323739697458436,0.5071790763761819,0.32446169762765015,1.5631400565444145,0.11801965570531925,0.37189502034661126
FBgn0028530,253.10925596821198,0.24319534781219684,0.15562183094139434,1.5627328527177,0.11811544369797865,0.37205698950637245
FBgn0034261,293.70126363178815,0.21194043385827183,0.13568579733092048,1.561994239834667,0.1182893458331627,0.3724647996895453
FBgn0037513,48.869051541564936,-0.44669464022884936,0.2860525981674138,-1.5615821813560977,0.11838644984856511,0.37263057552785306
FBgn0028978,530.0761373684653,0.19838255298435234,0.1270716688642562,1.5611863349042319,0.11847979226644786,0.3727843914329452
FBgn0032444,5674.535713169431,0.19390413753449307,0.12423266431208252,1.560814449309323,0.11856753717249889,0.3729204865215331
FBgn0039626,581.3572418678914,-0.19127164151681153,0.12256578028203105,-1.5605631610771313,0.11862685645925497,0.37296710834263885
FBgn0003302,79.54432695881394,-0.38132236791066704,0.2446392602888373,-1.5587128879495982,0.11906435003059831,0.3735524269610455
FBgn0000635,153.59092049535838,0.4071734160486499,0.2612670431871341,1.5584568611549277,0.11912498655056963,0.3735524269610455
FBgn0050115,972.7086531839352,0.1958733001579561,0.12564396420218457,1.5589551109893305,0.11900700501743379,0.3735524269610455
FBgn0014026,41400.45564191964,-0.15073217963171484,0.09668063984721255,-1.559073045750645,0.11897909242855748,0.3735524269610455
FBgn0037880,165.06484192788872,0.26233478410021355,0.1683257633507895,1.5584945458022967,0.11911605992749537,0.3735524269610455
FBgn0051063,662.6781992832551,0.19560050741839655,0.12547938304569511,1.5588258618323443,0.11903760137184762,0.3735524269610455
FBgn0037330,383.7366374766004,0.20991513820550164,0.13468952668229872,1.558511217435953,0.11911211096958824,0.3735524269610455
FBgn0034968,23433.23402673009,-0.1607799466573726,0.1032030542401574,-1.5578991129781066,0.11925716553022707,0.373576673959248
FBgn0035235,668.017584422563,-0.18910138235621177,0.12138534621345785,-1.5578600568776588,0.11926642561619513,0.373576673959248
FBgn0040600,512.131968311862,0.19503936174351,0.12519406120210508,1.5578962761552342,0.11925783811356881,0.373576673959248
FBgn0040906,11.007672303636607,0.8787390334302546,0.564233160969039,1.5574040914594054,0.1193745753606961,0.3737757529597888
FBgn0003495,4687.342531624994,0.1507881013258658,0.09683882683493072,1.557103759454829,0.11944585261789654,0.3738592743253207
FBgn0017456,21.778649498635637,0.6433534918805507,0.4135047004423497,1.5558553293162531,0.11974249775669105,0.3745080657449942
FBgn0013718,295.2782041971904,-0.23222797016388003,0.1492476617387401,-1.5559906765601326,0.1197103094221415,0.3745080657449942
FBgn0029909,7.649876010504319,1.0392931035799187,0.668079343865818,1.5556432228035746,0.11979295464686758,0.37452612676241853
FBgn0032726,34.67430371316763,-0.5552190728000231,0.35702619303706407,-1.555121399012828,0.1199171594153312,0.3747746570541783
FBgn0038065,2262.1479274874864,-0.16341991379814427,0.10510170933276176,-1.554873986689804,0.11997608385899951,0.37481905885431754
FBgn0026315,1179.6345280501423,-0.1648945521337088,0.10616099408144947,-1.5532498876865963,0.12036344716660813,0.3758891259875221
FBgn0016917,5276.317718338377,-0.14838422327386305,0.09560032811492711,-1.5521308995454612,0.12063090585066147,0.3765840792701097
FBgn0031362,273.3976405295696,0.23569133370582887,0.15196536049648318,1.5509543289063121,0.12091262924960877,0.37732302992189903
FBgn0040234,548.0770175248721,-0.18437014808610244,0.11890270128823369,-1.5505967996401377,0.12099833958788642,0.37744997485138215
FBgn0030025,278.8399224427398,0.24125409547998786,0.15564527215523413,1.5500252088567845,0.12113546554290365,0.37773715482909914
FBgn0030816,103.74134798637262,-0.32021875189020477,0.20677181902186118,-1.548657614006623,0.12146404814020112,0.378620919119065
FBgn0051151,2360.184180767709,-0.15844292706331975,0.1023813289573519,-1.5475763860158616,0.1217243204153545,0.37922855078053597
FBgn0015797,1822.6487390625666,-0.14557061165844545,0.09406994757717543,-1.5474720185106794,0.12174946673233385,0.37922855078053597
FBgn0031118,2528.652514595081,-0.18061944614112055,0.11682345232803742,-1.5460889277090142,0.12208309247288687,0.380126478866173
FBgn0035421,311.93178906109495,0.2016567266458557,0.13044734713522874,1.5458859921222274,0.12213210415395533,0.38013787486760253
FBgn0039358,987.9717269135942,-0.17191052825197217,0.11131199339176887,-1.5444025662798377,0.12249083874092556,0.3811129214277795
FBgn0051415,15.938852786079321,-0.767190359851224,0.49719326289739846,-1.543042549250195,0.12282045251476344,0.3819537608906294
FBgn0037734,888.8349559919164,-0.18548316568839113,0.12021632646411494,-1.5429116089631851,0.122852223736714,0.3819537608906294
FBgn0086443,4472.351497530842,-0.18477054343589114,0.11980199029023066,-1.5422994475155927,0.12300084315698837,0.382274033126391
FBgn0033972,474.85447957450975,-0.20309466511643126,0.13174701543914671,-1.5415504058248641,0.1231828850939933,0.3825703292970926
FBgn0259150,17.39191616852492,-0.6937059932308789,0.45022742778239905,-1.5407901660894732,0.12336786358993283,0.3825703292970926
FBgn0037808,8393.284632188135,-0.1620702060508221,0.10516270374005945,-1.5411376874773612,0.1232832791813904,0.3825703292970926
FBgn0037359,164.67769864166894,0.2853606730640501,0.1852051811857017,1.540781263445996,0.12337003102959215,0.3825703292970926
FBgn0032350,13.96254939255488,0.765138894973115,0.4965224643956556,1.5409955235447546,0.12331787546803556,0.3825703292970926
FBgn0030101,66.58026422914737,0.3697089510153777,0.23983499957160398,1.541513756022916,0.12319179760564979,0.3825703292970926
FBgn0027605,3601.3567813855966,-0.14003952257013896,0.0909031861175077,-1.5405348101783172,0.12343004440433081,0.38261487877111716
FBgn0036462,611.0548529764134,0.18704455498939246,0.12143222397962093,1.5403205908571909,0.12348222706428943,0.38263513022287393
FBgn0013953,40.40441738674974,-0.4758321738177405,0.3090699882317967,-1.5395612383460386,0.12366733994059677,0.3830671261574583
FBgn0031936,9.66666738886921,0.9255468141600953,0.6018456102174238,1.5378475782613596,0.1240858872585467,0.38418113947766397
FBgn0038723,658.166992987498,0.176524783850637,0.11482489226196242,1.5373389895974119,0.12421031829926858,0.38418113947766397
FBgn0261270,2067.514634442522,-0.2024036889983571,0.13162739625213707,-1.537701836862635,0.12412153432772696,0.38418113947766397
FBgn0083077,1567.3831305516173,0.18059526950617505,0.11746210014779894,1.5374769332315494,0.12417655946355528,0.38418113947766397
FBgn0038746,662.7539351025749,-0.18141444483933042,0.11804248207580942,-1.5368572538386829,0.12432826927614662,0.3844041140068834
FBgn0085226,446.84347594817797,0.2521692051548162,0.16415747067513659,1.5361421208411075,0.12450352769567992,0.384804044670055
FBgn0034255,500.10374030500304,0.24071912378940388,0.15682119373348863,1.5349910178498989,0.12478603439433693,0.3855350314387513
FBgn0040283,1533.2732479891713,-0.15558942230669998,0.10138473789767491,-1.5346434338443773,0.12487143755191557,0.38565673896837005
FBgn0005771,17.2486779537053,-0.7042780080092915,0.4592069368555909,-1.5336832950125259,0.12510758537442168,0.3862437497636842
FBgn0052394,3064.6303997609984,-0.20281556369249787,0.13226601520797435,-1.5333913505566175,0.12517945860326626,0.386323351256472
FBgn0260795,9.99014061499464,0.9211100217560525,0.6008056969551199,1.5331246464942547,0.12524514607835285,0.3863838109785622
FBgn0031698,3846.375139244888,-0.20384538830134694,0.133063645750555,-1.5319389992025432,0.12553748855332397,0.38714320421411386
FBgn0003943,6604.196590189176,0.1531721619847594,0.10001582623963666,1.5314792442724097,0.12565099229802526,0.38735072359030814
FBgn0052484,918.8487831890759,-0.16496528343206437,0.1077786821167219,-1.5305928797070525,0.12587004258384749,0.3877407927004078
FBgn0259108,339.00197617347027,-0.25570074380941643,0.16705599371611266,-1.530628971289367,0.12586111734216945,0.3877407927004078
FBgn0039733,652.6684563042787,-0.17247163082233616,0.11276815141546781,-1.529435648784424,0.1261564806080849,0.3882377066775998
FBgn0083167,619.484256275606,0.17848564910369535,0.1167045911753779,1.5293798410679142,0.12617030696609186,0.3882377066775998
FBgn0010407,44.76891718977941,0.45186210412341626,0.2953828050618586,1.529750873713817,0.12607840580929378,0.3882377066775998
FBgn0037312,1673.3553407679556,-0.1788870499999498,0.11705674845438674,-1.5282079193379985,0.12646092318005583,0.38898915893402863
FBgn0260655,795.525985065393,-0.16253682639464076,0.10649818197188392,-1.5261934371569963,0.12696169741769162,0.3903862610987128
FBgn0260817,281.2352570792204,0.223817052676758,0.1466867965269103,1.5258159423755486,0.12705570921176496,0.3905062857741799
FBgn0042213,380.3809947469516,0.2170757475078917,0.1422829302048408,1.5256626159959858,0.12709390928083544,0.3905062857741799
FBgn0032818,353.7087908133489,0.19512806555196427,0.12796976513102104,1.5247981845726106,0.1273094428732057,0.39054396110231543
FBgn0026263,178.04009642820688,0.24760299110951406,0.16237474520347264,1.5248860948125984,0.12728751073265326,0.39054396110231543
FBgn0011703,2648.157053779151,-0.1445126508135615,0.09477014502266523,-1.524875273526276,0.127290210304667,0.39054396110231543
FBgn0036536,150.16383995135493,-0.2624917341206516,0.17216194551762057,-1.5246791811712297,0.12733913692348223,0.39054396110231543
FBgn0032198,2059.968385276677,0.17324003944311792,0.11361714224271564,1.52477025934196,0.1273164103683969,0.39054396110231543
FBgn0259712,31.003341972634328,-0.6062879210835451,0.39802073017574874,-1.5232571449628631,0.12769438428889102,0.3913806233020764
FBgn0063485,4261.160313241955,-0.15537177651900788,0.10200263155172877,-1.5232134127854724,0.12770532149023847,0.3913806233020764
FBgn0043455,219.4516672785754,-0.2628239965501141,0.17258716593264276,-1.5228478614260865,0.12779677257909974,0.3915177440636016
FBgn0027534,1217.2944523910005,-0.16319143918031614,0.10719078360662337,-1.522439091211499,0.12789909617027892,0.3916037792967888
FBgn0033654,7.230695653509104,1.0637486195162058,0.6988342321880842,1.5221758902473292,0.12796501449461997,0.3916037792967888
FBgn0004882,49.19043383724934,-0.4300865751397108,0.28253218006923114,-1.5222569515243298,0.12794470999319468,0.3916037792967888
FBgn0000588,339.9330964250535,-0.2139321462624801,0.1406247187571016,-1.5212983048307533,0.12818499547372306,0.3920785811069197
FBgn0029524,14.873473849015824,0.7673965329148102,0.504473247219266,1.521183803392584,0.12821371878001275,0.3920785811069197
FBgn0028427,878.2499894679037,0.16367432138185725,0.10771908599720265,1.519455163090668,0.1286479658122576,0.3932630377236846
FBgn0023512,1522.2214119228624,0.19165002576974627,0.1261510422608219,1.5192107994914763,0.12870944382369756,0.3933075312177298
FBgn0033021,1369.2182528503477,0.2024981928306967,0.1333354791598123,1.5187120045369755,0.12883500359229166,0.39354774056508335
FBgn0036811,174.34905861086463,0.2799948206138213,0.1844416284678696,1.5180673850024993,0.1289974121807773,0.3939002946809746
FBgn0085220,174.05783515215973,0.26502331862329465,0.1746407285097553,1.517534431313888,0.12913180720383916,0.39416708229518566
FBgn0039930,409.213420999088,-0.21842000411448,0.14396386854260118,-1.5171862657319886,0.12921966289690864,0.3942717669599162
FBgn0031747,7.882774743142826,-1.0216629685327205,0.6734644792030905,-1.5170257676271997,0.12926017843066687,0.3942717669599162
FBgn0034238,57.519852491966375,-0.39500491787671865,0.26058948863355663,-1.5158129360780865,0.12956666009463555,0.39506283918269736
FBgn0037364,383.7829447221064,0.19205609023253883,0.1267575473019801,1.5151452068963998,0.12973563546014516,0.39543421688252245
FBgn0030507,352.95322771402033,-0.24673214172838764,0.16289075719360754,-1.5147092811111957,0.12984604299607366,0.39559496032333097
FBgn0038816,410.64086115311557,-0.21832857513465798,0.14415272231067613,-1.5145643567113423,0.12988276435335325,0.39559496032333097
FBgn0028341,1028.563920905197,-0.16817465750332322,0.11107114406303314,-1.5141165504506164,0.12999628172037545,0.395718866136285
FBgn0029688,3559.533135059337,-0.1407801149148866,0.09298361416187623,-1.514031436439983,0.13001786654012512,0.395718866136285
FBgn0037874,16285.472266893512,-0.14652654017409783,0.09680777401753012,-1.5135823714690988,0.13013179498394797,0.39583021686491854
FBgn0086364,1117.1184374638347,-0.21226225491753153,0.14024456853396516,-1.5135149769891072,0.13014889974704313,0.39583021686491854
FBgn0001565,2251.775518531444,-0.15445037293255306,0.10209472563345566,-1.512814417926609,0.1303268054497609,0.3960838590572502
FBgn0033428,898.455265490498,0.17668695760259193,0.11679078395639261,1.5128501720526455,0.13031772118702153,0.3960838590572502
FBgn0000581,3447.499770541384,-0.16721497614632932,0.1105492757991486,-1.5125831891484642,0.13038556698140752,0.396118819296179
FBgn0030654,109.93979984016548,-0.3153491952663052,0.20876833375437748,-1.5105221639471602,0.13091023826305087,0.39756870185539583
FBgn0029093,12736.486652975986,-0.15001902871650125,0.0993506618876692,-1.5099952618948853,0.13104463318501924,0.39783271110352453
FBgn0035714,423.48855906697463,0.19803321393647558,0.13125679833696893,1.50874633882258,0.13136361865105806,0.39865671670281266
FBgn0026361,288.1089744678132,0.2121333249031654,0.14066763157039286,1.5080464676552807,0.13154263463365748,0.39905550615248536
FBgn0033136,12.31253912724733,0.8334962962430178,0.5529380653136268,1.5073954001887322,0.13170933712498806,0.39917011731941526
FBgn0031042,59.350808923422086,-0.41385364035703437,0.274660312870354,-1.5067835466727328,0.13186614827695786,0.39917011731941526
FBgn0034532,26.636626499806372,-0.5481561263799988,0.3637739064113538,-1.5068593890847861,0.13184670287105946,0.39917011731941526
FBgn0052267,226.69431440557557,0.34070567324997175,0.226071565377079,1.5070699965371024,0.13179271640739798,0.39917011731941526
FBgn0037742,95.4503960790084,0.3154264157761673,0.20931740002141236,1.5069287873053097,0.13182891165283456,0.39917011731941526
FBgn0030738,606.9799166588073,-0.1786731028948727,0.11856059791462924,-1.5070192461708745,0.13180572403255858,0.39917011731941526
FBgn0029771,497.891179648801,0.18968656890320104,0.12596594028480276,1.5058560153191338,0.13210413994143771,0.39974617364228554
FBgn0031842,2387.7029435676136,-0.13566154662720292,0.09013405775308753,-1.5051086127602622,0.13229615506138126,0.4001827397057011
FBgn0050081,34.38623778668002,-0.5481172689247972,0.364282069120986,-1.5046506962239625,0.13241390511679557,0.40039442737697706
FBgn0037960,286.1506457135453,0.21481434673337974,0.14282357619927435,1.5040538295558459,0.1325675070724311,0.4007143325932627
FBgn0020238,13887.442212862179,0.1453793408696904,0.09671407192775973,1.5031870540853767,0.13279081495098705,0.4009334612378154
FBgn0004598,3668.433737768297,-0.14824389510686894,0.09861649073266437,-1.5032363654952758,0.13277810301469423,0.4009334612378154
FBgn0032946,98.29208607426119,0.395431263613312,0.2630362691297053,1.503333608409423,0.1327530376277191,0.4009334612378154
FBgn0041186,659.5449069030321,-0.1713789666911707,0.11402232632112007,-1.5030299084454535,0.13283133164607652,0.4009334612378154
FBgn0035443,153.603935581313,0.2543804103816768,0.1693991491716568,1.5016628573730686,0.13318420090431624,0.4012939091303861
FBgn0031436,671.9464624144985,0.17848774316118104,0.11885350973973469,1.5017456661737072,0.13316280530746064,0.4012939091303861
FBgn0035805,237.20266890847094,0.23118484028823966,0.15401189531551585,1.501084314394182,0.13333375530042058,0.4012939091303861
FBgn0037930,2267.7948398140397,0.16039151117136638,0.10684730389656386,1.5011282954470924,0.13332238155684747,0.4012939091303861
FBgn0032882,743.3191709250189,0.18450457773559997,0.12288178228428985,1.5014803195867092,0.1332313732220368,0.4012939091303861
FBgn0051019,21.287976181405007,-0.6150064247130489,0.40969198891932307,-1.5011433988135818,0.1333184759159313,0.4012939091303861
FBgn0034314,90.12162455592355,-0.32163540736633306,0.21426191848589998,-1.5011319306725008,0.13332144150104505,0.4012939091303861
FBgn0012066,617.216512770224,-0.19904378861746974,0.13253581760813893,-1.5018113005947655,0.13314584900467283,0.4012939091303861
FBgn0051673,1460.0397274940422,0.15441748441000344,0.10289988911668854,1.5006574422533525,0.1334441858146389,0.40148211252631133
FBgn0037045,88.27770824568404,0.3299561223818108,0.22004343907582966,1.4995044786048082,0.13374280772660194,0.4022361730765617
FBgn0000052,2342.880286338756,-0.17149169355498015,0.11441103034673081,-1.498908741886707,0.13389730821492746,0.4022725728249953
FBgn0034691,2186.46509241428,-0.153051722063658,0.10210918080145859,-1.498902653633587,0.13389888787660903,0.4022725728249953
FBgn0025634,209.9050690587753,-0.23810322895838779,0.1588291232667422,-1.4991156789206117,0.13384362478378525,0.4022725728249953
FBgn0033075,735.5170277984007,-0.15952074690220164,0.10656926246542146,-1.4968738941396103,0.1344260741882817,0.40371169969408
FBgn0260660,10.735034913533246,-0.8603833135226368,0.5749275459208987,-1.4965073766721422,0.13452148705166286,0.40385354744521423
FBgn0039532,903.2636403720132,0.17285607290007074,0.11560120159734479,1.4952792056794764,0.13484158969337326,0.4046696042999837
FBgn0030396,31.848032562625576,0.5107374613321036,0.3419233021534019,1.493719375414093,0.13524898215408848,0.40574694646226545
FBgn0022709,108.7863326512021,0.2859079891122292,0.19145067251165102,1.4933767813995527,0.135338587218171,0.4058134421164201
FBgn0039451,1584.9110382774932,-0.170290309197914,0.11405307975899413,-1.4930794464976738,0.13541639198277583,0.4058134421164201
FBgn0037581,71.12451701071971,0.3416042434855121,0.2287640427587857,1.4932602141749516,0.13536908569437742,0.4058134421164201
FBgn0039558,323.14120939538816,0.19706151075421505,0.1321235705532591,1.4914939849796098,0.1358318492562388,0.40647717260471034
FBgn0028906,34.9646974477066,-0.48443144542834554,0.32471022771328484,-1.4918884718842074,0.13572838530657463,0.40647717260471034
FBgn0062565,6.4965485636966145,1.077031064173061,0.7219923006947133,1.4917486836587084,0.13576504126223937,0.40647717260471034
FBgn0036847,898.3727758830307,0.16849875994658683,0.11297199223933406,1.4915091484765348,0.13582787112883468,0.40647717260471034
FBgn0015907,2160.600096677646,-0.14266457788497441,0.09569220158923429,-1.4908694283926338,0.1359957791998039,0.40677076717013716
FBgn0259979,1136.6629081631568,-0.17532657940645183,0.11760960790823062,-1.4907504796993887,0.1360270174633613,0.40677076717013716
FBgn0011230,17229.652185192088,-0.16003915653329945,0.10737102195988069,-1.4905246649612618,0.1360863360911251,0.4068030203694047
FBgn0010497,146.02087327814334,0.276529631546935,0.18558533224548274,1.4900403399399895,0.13621362939507484,0.40703837489822364
FBgn0030574,15.557468348916204,0.7026103438489222,0.47189615256672846,1.48890882035655,0.136511380590275,0.4077827484346704
FBgn0037137,2569.5661693311918,-0.14756467699489448,0.09916608323995603,-1.4880559176450125,0.13673614758560276,0.4081501390790192
FBgn0037340,165.89458810222544,0.2558303706635859,0.1719211873759563,1.4880677278254102,0.1367330332789057,0.4081501390790192
FBgn0031453,1793.898224522147,0.20238462274268312,0.1360214156749301,1.4878879310177944,0.1367804510466434,0.4081501390790192
FBgn0020236,5118.46801481311,-0.16016272549871435,0.10767831526127135,-1.48741856807561,0.1369042958128793,0.4083743087201261
FBgn0030945,347.3064167470912,-0.217176591791375,0.14604678172707103,-1.4870344229647579,0.13700571960544966,0.40853146272959057
FBgn0036501,510.5315218102651,-0.1811923371946955,0.12187305474798259,-1.4867300862309338,0.13708611315937763,0.4086258181016726
FBgn0028411,447.0314582692542,0.21847501743793635,0.14699252978092037,1.486300138949608,0.13719974998992393,0.4086738821661487
FBgn0032721,1021.1861915389103,0.15494718378399647,0.10424401683438327,1.4863892287474627,0.13717619722514668,0.4086738821661487
FBgn0039249,204.22843586920524,-0.23412584124452432,0.15756275225861163,-1.4859212465408564,0.13729995302134504,0.4088270714830956
FBgn0036096,974.3037262678315,0.15698563481126138,0.10578378909289456,1.4840235555695935,0.13780267156597065,0.40955813303673627
FBgn0086445,288.3892042333262,0.21515642187997355,0.14496627029271797,1.484182640868987,0.13776047376212594,0.40955813303673627
FBgn0011802,292.73032643108655,0.20550501549036873,0.13848160339212157,1.4839878399477013,0.1378121466002896,0.40955813303673627
FBgn0086901,4357.0491315922845,0.17918775958813973,0.1207361914750116,1.484126320360417,0.13777541178940622,0.40955813303673627
FBgn0259711,112.19968002296716,0.31019904651544805,0.2090447870353429,1.4838879788138566,0.13783864152906622,0.40955813303673627
FBgn0036927,78.08835390978689,-0.344575087217531,0.2321719228072553,-1.4841376297839024,0.13777241206295193,0.40955813303673627
FBgn0024236,3931.207250342286,-0.1516511333311896,0.10228335878134581,-1.482656955520778,0.1381655764607066,0.4103840757950541
